id,name,register_date,followed_by,followers_count,link
897142437344419842,Ledger 🇺🇸,Mon Aug 14 17:06:39 +0000 2017,"serg_xyz, QwQiao, KyleSamani, luffistotle, OmniscientAsian, Darrenlautf, 0xWenMoon, Daryllautk, YeouJie, masonnystrom, benlakoff, OuroborosCap8, panekkkk, Shaughnessy119, geenty, j0hnwang, krybharat, ncerovac, CryptoSources, Sh_ivam, 0xMaki, HoolieG, 0xdetweiler, 0xChanglu, alexgedevani, NaytheForceBwU, MariaShen, mattyryze, zacxbt, AustinBarack, roybitsir, GrantStenger, tomhschmidt, kapursanat, 0xbilly",35,https://x.com/i/user/897142437344419842
1544042060872929283,Proph3t,Mon Jul 04 19:35:16 +0000 2022,"serg_xyz, QwQiao, KyleSamani, reganbozman, eclecticcapital, panekkkk, robbiepetersen_, Shaughnessy119, amanda0x, lmrankhan, notnotstorm, krybharat, jonathankingvc, Sh_ivam, 0xdetweiler, ceterispar1bus, 0xChanglu, caitlinxyz, gakonst, NaytheForceBwU, jnwng, mattyryze, zacxbt, AustinBarack, roybitsir, TaikiMaeda2, GrantStenger, kapursanat",28,https://x.com/i/user/1544042060872929283
877728873340956672,Luke Martin,Thu Jun 22 03:24:05 +0000 2017,"serg_xyz, QwQiao, KyleSamani, OmniscientAsian, Darrenlautf, kidponga, janehk, Daryllautk, 0xRainandCoffee, YeouJie, andyisnotandy, benlakoff, eclecticcapital, panekkkk, Shaughnessy119, lmrankhan, j0hnwang, krybharat, ncerovac, sjdedic, Sh_ivam, 0xMaki, 0xdetweiler, ceterispar1bus, 0xChanglu, alexgedevani, mattyryze, zacxbt, AustinBarack, GrantStenger, tomhschmidt, kapursanat",32,https://x.com/i/user/877728873340956672
163889317,Mo Shaikh,Wed Jul 07 14:41:21 +0000 2010,"serg_xyz, QwQiao, KyleSamani, stutireal, Darrenlautf, janehk, YeouJie, masonnystrom, andyisnotandy, cosmo_jiang, OuroborosCap8, amanda0x, lmrankhan, j0hnwang, AjeetK, CryptoSources, sjdedic, jonathankingvc, jennyqcheng, Sh_ivam, HoolieG, sjrosenblum, alexgedevani, MariaShen, mattyryze, zacxbt, GrantStenger, tomhschmidt, 0xbilly",29,https://x.com/i/user/163889317
1463317307942342659,Wei Dai,Wed Nov 24 01:23:36 +0000 2021,"serg_xyz, 0xRaghav, KyleSamani, OmniscientAsian, Darrenlautf, ishanee_, janehk, 0xRainandCoffee, andyisnotandy, benlakoff, Mikey0x_, pet3rpan_, Louissongyz, AliceL991, robbiepetersen_, tkstanczak, notnotstorm, j0hnwang, ncerovac, sjdedic, jonathankingvc, jennyqcheng, Sh_ivam, 0xMaki, ceterispar1bus, samoyedali, mattyryze, zacxbt, roybitsir, delitzer, GrantStenger, kapursanat",32,https://x.com/i/user/1463317307942342659
1423817598618292225,Doug Colkitt,Sat Aug 07 01:26:01 +0000 2021,"serg_xyz, 0xRaghav, QwQiao, KyleSamani, grisacerne, stutireal, Darrenlautf, 0xWenMoon, kidponga, janehk, Daryllautk, 0xRainandCoffee, masonnystrom, andyisnotandy, benlakoff, 0xKofi, bridge__harris, OuroborosCap8, panekkkk, robbiepetersen_, Shaughnessy119, tkstanczak, Yedidbotton, lmrankhan, notnotstorm, j0hnwang, _weidai, cooper_kunz, jonathankingvc, Sh_ivam, 0xMaki, ceterispar1bus, samoyedali, n4motto, gakonst, alexgedevani, NaytheForceBwU, MariaShen, mattyryze, AustinBarack, delitzer, GrantStenger, tomhschmidt, kapursanat",44,https://x.com/i/user/1423817598618292225
85709588,Piers Kicks,Wed Oct 28 01:03:52 +0000 2009,"serg_xyz, KyleSamani, Darrenlautf, ishanee_, janehk, YeouJie, masonnystrom, andyisnotandy, benlakoff, Mikey0x_, pet3rpan_, panekkkk, Shaughnessy119, amanda0x, j0hnwang, krybharat, sjdedic, jonathankingvc, 0xMaki, HoolieG, ceterispar1bus, samoyedali, 0xChanglu, alexgedevani, MariaShen, mattyryze, zacxbt, AustinBarack, roybitsir, tomhschmidt",30,https://x.com/i/user/85709588
75437267,Niraj,Sat Sep 19 01:16:50 +0000 2009,"serg_xyz, QwQiao, KyleSamani, Darrenlautf, kidponga, janehk, Daryllautk, masonnystrom, andyisnotandy, bridge__harris, panekkkk, Shaughnessy119, amanda0x, firstc0in, geenty, j0hnwang, sjdedic, 0xMaki, sjrosenblum, ceterispar1bus, MariaShen, mattyryze, zacxbt, AustinBarack, roybitsir, GrantStenger, tomhschmidt, kapursanat",28,https://x.com/i/user/75437267
1549262281283964929,DeFi^2,Tue Jul 19 05:18:19 +0000 2022,"serg_xyz, Darrenlautf, 0xWenMoon, Daryllautk, YeouJie, bridge__harris, cosmo_jiang, OuroborosCap8, lmrankhan, j0hnwang, krybharat, CryptoSources, jennyqcheng, 0xMaki, 0xdetweiler, n4motto, pokeapallascat, thetinaverse, mattyryze, AustinBarack, TaikiMaeda2, GrantStenger",22,https://x.com/i/user/1549262281283964929
1511793131884318720,Felipe Montealegre,Wed Apr 06 19:49:11 +0000 2022,"serg_xyz, 0xRaghav, luffistotle, NTmoney, kidponga, ishanee_, reganbozman, 0xRainandCoffee, YeouJie, masonnystrom, andyisnotandy, Louissongyz, eclecticcapital, cosmo_jiang, robbiepetersen_, amanda0x, geenty, lmrankhan, j0hnwang, _weidai, krybharat, sjdedic, Sh_ivam, yekiM_o, ceterispar1bus, samoyedali, caitlinxyz, alexgedevani, NaytheForceBwU, zacxbt, AustinBarack, TaikiMaeda2, delitzer",33,https://x.com/i/user/1511793131884318720
