id,name,register_date,followed_by,followers_count
997715301545361408,MattyVerse,Sat May 19 05:47:19 +0000 2018,"KyleSamani, Darrenlautf, 0xminion, janehk, sandraaleow, masonnystrom, andyisnotandy, benlakoff, panekkkk, j0hnwang, krybharat, lapgandhi, Sh_ivam, 0xMaki, 0xChanglu, alexgedevani, MariaShen, zacxbt, AustinBarack, 0xbilly",20
1087282265774669824,Forefront,Mon Jan 21 09:34:27 +0000 2019,"KyleSamani, Darrenlautf, 0xminion, janehk, andyisnotandy, panekkkk, lmrankhan, j0hnwang, ncerovac, lapgandhi, 0xMaki, sjrosenblum, yekiM_o, samoyedali, alexgedevani, MariaShen, zacxbt, roybitsir, tomhschmidt",19
889753804614369281,Nexus Mutual,Tue Jul 25 07:46:52 +0000 2017,"KyleSamani, NTmoney, OmniscientAsian, Darrenlautf, 0xWenMoon, 0xminion, janehk, BigBrainKasey, OuroborosCap8, panekkkk, geenty, j0hnwang, ncerovac, lapgandhi, yekiM_o, MariaShen, zacxbt, AustinBarack, roybitsir, 0xbilly",20
1301830415821549570,Reflexer,Fri Sep 04 10:32:20 +0000 2020,"KyleSamani, grisacerne, 0xminion, janehk, andyisnotandy, bridge__harris, geenty, lmrankhan, notnotstorm, j0hnwang, ncerovac, 0xMaki, yekiM_o, ceterispar1bus, NaytheForceBwU, AustinBarack, roybitsir, kapursanat, 0xbilly",19
1057722135974539264,Instadapp,Wed Oct 31 19:53:03 +0000 2018,"KyleSamani, 0xminion, janehk, andyisnotandy, panekkkk, robbiepetersen_, tkstanczak, j0hnwang, ncerovac, sjdedic, lapgandhi, Sh_ivam, 0xMaki, alexgedevani, MariaShen, zacxbt, roybitsir, GrantStenger, kapursanat, 0xbilly",20
2251130844,kirk,Tue Dec 17 23:51:57 +0000 2013,"KyleSamani, stutireal, 0xWenMoon, 0xminion, Daryllautk, OuroborosCap8, robbiepetersen_, notnotstorm, j0hnwang, cooper_kunz, 0xMaki, ceterispar1bus, samoyedali, MariaShen, AustinBarack, roybitsir, delitzer, GrantStenger, kapursanat",19
1185623864883253250,señor doggo 🏴🏴‍☠️,Sat Oct 19 18:29:13 +0000 2019,"KyleSamani, Darrenlautf, 0xminion, Daryllautk, pet3rpan_, 0xKofi, panekkkk, tkstanczak, lmrankhan, notnotstorm, j0hnwang, ncerovac, CryptoSources, lapgandhi, 0xMaki, alexgedevani, roybitsir, tomhschmidt, 0xbilly",19
43775786,Dave Portnoy,Sun May 31 23:08:06 +0000 2009,"KyleSamani, luffistotle, janehk, reganbozman, YeouJie, Shaughnessy119, lmrankhan, j0hnwang, CryptoSources, RyanKSterling, 0xdetweiler, yekiM_o, 0xChanglu, n4motto, alexgedevani, MariaShen, zacxbt, tomhschmidt, 0xbilly",19
1126269467917348864,Opyn (TESTNET IS LIVE),Wed May 08 23:35:41 +0000 2019,"KyleSamani, OmniscientAsian, Darrenlautf, 0xminion, janehk, Daryllautk, andyisnotandy, robbiepetersen_, tkstanczak, geenty, lmrankhan, j0hnwang, lapgandhi, 0xMaki, MariaShen, zacxbt, AustinBarack, roybitsir, tomhschmidt, 0xbilly",20
5418912,John Collison,Mon Apr 23 02:53:59 +0000 2007,"KyleSamani, Darrenlautf, 0xminion, janehk, rishisthinking, wkhosrowshahi1, SimaoCCruz, panekkkk, lmrankhan, j0hnwang, lapgandhi, Sh_ivam, sjrosenblum, gakonst, jnwng, MariaShen, AustinBarack, delitzer, GrantStenger",19
346706911,brendan.base.eth,Mon Aug 01 18:19:32 +0000 2011,"KyleSamani, NTmoney, 0xminion, janehk, masonnystrom, andyisnotandy, pet3rpan_, 0xKofi, caseykcaruso, panekkkk, lmrankhan, j0hnwang, krybharat, alexgedevani, MariaShen, zacxbt, roybitsir, delitzer, tomhschmidt, 0xbilly",20
605700792,Vlad Tenev,Mon Jun 11 18:03:17 +0000 2012,"KyleSamani, stutireal, 0xminion, ishanee_, bridge__harris, panekkkk, Shaughnessy119, Yedidbotton, lmrankhan, j0hnwang, jonathankingvc, Sh_ivam, 0xMaki, samoyedali, alexgedevani, pokeapallascat, jnwng, MariaShen, GrantStenger",19
396135846,Chjango Unchained🦇🔊,Sat Oct 22 20:10:48 +0000 2011,"KyleSamani, NTmoney, Darrenlautf, janehk, Daryllautk, 0xRainandCoffee, wkhosrowshahi1, YeouJie, OuroborosCap8, Shaughnessy119, lmrankhan, j0hnwang, yekiM_o, samoyedali, gakonst, alexgedevani, MariaShen, zacxbt, AustinBarack",19
923764031583789057,Set Labs ⚖️,Fri Oct 27 04:11:22 +0000 2017,"KyleSamani, OmniscientAsian, 0xminion, janehk, reganbozman, Daryllautk, andyisnotandy, panekkkk, geenty, lmrankhan, j0hnwang, ncerovac, lapgandhi, 0xMaki, yekiM_o, MariaShen, AustinBarack, roybitsir, kapursanat, 0xbilly",20
237624170,Reuben Brama,Thu Jan 13 07:25:45 +0000 2011,"KyleSamani, NTmoney, 0xminion, janehk, reganbozman, Daryllautk, masonnystrom, caseykcaruso, panekkkk, lmrankhan, j0hnwang, 0xMaki, sjrosenblum, alexgedevani, MariaShen, AustinBarack, roybitsir, delitzer, tomhschmidt",19
143053926,Gavin Andresen,Wed May 12 13:17:12 +0000 2010,"KyleSamani, NTmoney, OmniscientAsian, janehk, Daryllautk, benlakoff, SimaoCCruz, panekkkk, geenty, j0hnwang, 0xMaki, sjrosenblum, jnwng, MariaShen, zacxbt, AustinBarack, delitzer, GrantStenger, 0xbilly",19
28917111,Justin Kan,Sun Apr 05 01:55:05 +0000 2009,"KyleSamani, OmniscientAsian, Darrenlautf, janehk, andyisnotandy, benlakoff, SimaoCCruz, panekkkk, j0hnwang, krybharat, ncerovac, jennyqcheng, 0xMaki, 0xChanglu, alexgedevani, pokeapallascat, jnwng, MariaShen, zacxbt",19
1530747804976439296,sudolabel,Sun May 29 03:08:22 +0000 2022,"luffistotle, OmniscientAsian, 0xminion, Mikey0x_, 0xKofi, bridge__harris, firstc0in, notnotstorm, j0hnwang, lapgandhi, 0xMaki, samoyedali, n4motto, caitlinxyz, gakonst, MariaShen, delitzer, GrantStenger, tomhschmidt",19
1231831448509829121,Perpetual Protocol (=ↀωↀ=),Mon Feb 24 06:41:41 +0000 2020,"luffistotle, OmniscientAsian, Darrenlautf, 0xminion, kidponga, janehk, reganbozman, Daryllautk, andyisnotandy, bridge__harris, OuroborosCap8, panekkkk, lmrankhan, j0hnwang, lapgandhi, MariaShen, AustinBarack, roybitsir, tomhschmidt, 0xbilly",20
1204246294887161856,ʟᴏʀᴇ.xʏᴢ,Tue Dec 10 03:47:50 +0000 2019,"grisacerne, 0xminion, reganbozman, andyisnotandy, AliceL991, lmrankhan, j0hnwang, krybharat, lapgandhi, 0xMaki, 0xdetweiler, yekiM_o, samoyedali, alexgedevani, MariaShen, zacxbt, AustinBarack, roybitsir, tomhschmidt",19
