id,name,register_date,followed_by,followers_count,link
581511405,Connor King,Wed May 16 02:01:29 +0000 2012,"serg_xyz, QwQiao, KyleSamani, Darrenlautf, kidponga, sandraaleow, masonnystrom, andyisnotandy, Mikey0x_, Shaughnessy119, amanda0x, lmrankhan, 0xMaki, 0xdetweiler, samoyedali, alexgedevani, mattyryze, zacxbt, AustinBarack, TaikiMaeda2",20,https://x.com/i/user/581511405
1120395635390337024,0xprincess,Mon Apr 22 18:35:10 +0000 2019,"serg_xyz, 0xRaghav, KyleSamani, 0xWenMoon, 0xminion, ishanee_, Daryllautk, 0xRainandCoffee, 0xKofi, eclecticcapital, robbiepetersen_, tkstanczak, notnotstorm, j0hnwang, ncerovac, 0xMaki, gakonst, MariaShen, roybitsir, GrantStenger, 0xbilly",21,https://x.com/i/user/1120395635390337024
1379468743395454979,Xave Meegan,Tue Apr 06 16:19:32 +0000 2021,"serg_xyz, 0xRaghav, KyleSamani, grisacerne, stutireal, Darrenlautf, reganbozman, Daryllautk, 0xRainandCoffee, sandraaleow, benlakoff, pet3rpan_, BigBrainKasey, caseykcaruso, eclecticcapital, sjdedic, Sh_ivam, samoyedali, alexgedevani, mattyryze, roybitsir",21,https://x.com/i/user/1379468743395454979
14161568,Sonal Chokshi,Mon Mar 17 05:34:28 +0000 2008,"serg_xyz, NTmoney, Darrenlautf, janehk, rishisthinking, 0xRainandCoffee, masonnystrom, andyisnotandy, Mikey0x_, lmrankhan, Sh_ivam, HoolieG, sjrosenblum, n4motto, caitlinxyz, alexgedevani, MariaShen, mattyryze, kapursanat",19,https://x.com/i/user/14161568
1725985619640512512,Roy,Sat Nov 18 21:13:46 +0000 2023,"0xRaghav, KyleSamani, rishisthinking, Daryllautk, sandraaleow, andyisnotandy, caseykcaruso, firstc0in, geenty, lmrankhan, j0hnwang, sjdedic, 0xMaki, yekiM_o, 0xChanglu, pokeapallascat, MariaShen, mattyryze, delitzer, GrantStenger",20,https://x.com/i/user/1725985619640512512
1469182121013129223,MONK,Fri Dec 10 05:48:14 +0000 2021,"0xRaghav, KyleSamani, Darrenlautf, Daryllautk, sandraaleow, masonnystrom, Mikey0x_, robbiepetersen_, j0hnwang, krybharat, sjdedic, Sh_ivam, HoolieG, 0xdetweiler, NaytheForceBwU, mattyryze, zacxbt, AustinBarack, TaikiMaeda2",19,https://x.com/i/user/1469182121013129223
1209960539390201864,Dwarkesh Patel,Wed Dec 25 22:14:46 +0000 2019,"0xRaghav, KyleSamani, stutireal, ishanee_, rishisthinking, sandraaleow, caseykcaruso, panekkkk, robbiepetersen_, tkstanczak, amanda0x, lmrankhan, notnotstorm, j0hnwang, MariaShen, mattyryze, GrantStenger, tomhschmidt, kapursanat",19,https://x.com/i/user/1209960539390201864
1342923842675740672,zerokn0wledge 🪬✨,Sat Dec 26 20:02:57 +0000 2020,"0xRaghav, Darrenlautf, 0xWenMoon, ishanee_, 0xRainandCoffee, sandraaleow, andyisnotandy, BigBrainKasey, Louissongyz, panekkkk, Shaughnessy119, krybharat, Sh_ivam, 0xdetweiler, MariaShen, mattyryze, zacxbt, AustinBarack, GrantStenger",19,https://x.com/i/user/1342923842675740672
1103585776619741184,Zama,Thu Mar 07 09:18:47 +0000 2019,"0xRaghav, KyleSamani, 0xminion, kidponga, rishisthinking, andyisnotandy, tkstanczak, j0hnwang, _weidai, ncerovac, jonathankingvc, Sh_ivam, 0xMaki, yekiM_o, ceterispar1bus, samoyedali, mattyryze, zacxbt, GrantStenger",19,https://x.com/i/user/1103585776619741184
4784180306,Brandon,Tue Jan 19 15:02:18 +0000 2016,"QwQiao, KyleSamani, stutireal, 0xminion, janehk, reganbozman, masonnystrom, Mikey0x_, pet3rpan_, robbiepetersen_, Shaughnessy119, j0hnwang, jonathankingvc, Sh_ivam, 0xMaki, HoolieG, sjrosenblum, alexgedevani, MariaShen",19,https://x.com/i/user/4784180306
