id,name,register_date,followed_by,followers_count
1376640140429303810,manifold.xyz,Mon Mar 29 20:59:33 +0000 2021,"KyleSamani, 0xminion, janehk, panekkkk, j0hnwang, krybharat, Sh_ivam, 0xMaki, sjrosenblum, yekiM_o, 0xChanglu, alexgedevani, jnwng, MariaShen, mattyryze, AustinBarack, roybitsir, GrantStenger, 0xbilly",19
3278644896,Rahul,Mon Jul 13 16:16:19 +0000 2015,"KyleSamani, Darrenlautf, 0xminion, rishisthinking, 0xRainandCoffee, sandraaleow, YeouJie, j0hnwang, jennyqcheng, lapgandhi, 0xMaki, samoyedali, mattyryze, roybitsir, TaikiMaeda2, delitzer, GrantStenger, tomhschmidt, kapursanat",19
1180713598093422592,Kurt Barry,Sun Oct 06 05:18:07 +0000 2019,"KyleSamani, stutireal, wkhosrowshahi1, Yedidbotton, notnotstorm, j0hnwang, 0xMaki, ceterispar1bus, caitlinxyz, gakonst, alexgedevani, MariaShen, mattyryze, AustinBarack, roybitsir, delitzer, GrantStenger, tomhschmidt, kapursanat",19
202714557,Fernando | Balancer 🦇🔊,Thu Oct 14 17:21:38 +0000 2010,"KyleSamani, Darrenlautf, 0xminion, janehk, panekkkk, notnotstorm, j0hnwang, ncerovac, 0xMaki, gakonst, alexgedevani, MariaShen, mattyryze, AustinBarack, roybitsir, delitzer, GrantStenger, tomhschmidt, 0xbilly",19
985688130509393920,Binance Research,Mon Apr 16 01:15:38 +0000 2018,"KyleSamani, OmniscientAsian, Darrenlautf, 0xminion, janehk, Daryllautk, YeouJie, andyisnotandy, caseykcaruso, amanda0x, j0hnwang, CryptoSources, Sh_ivam, alexgedevani, mattyryze, zacxbt, AustinBarack, roybitsir, GrantStenger",19
33781383,Adam Goldberg,Tue Apr 21 02:45:55 +0000 2009,"KyleSamani, Darrenlautf, janehk, reganbozman, pet3rpan_, firstc0in, j0hnwang, jennyqcheng, lapgandhi, 0xMaki, HoolieG, caitlinxyz, MariaShen, mattyryze, roybitsir, delitzer, GrantStenger, tomhschmidt, kapursanat",19
1034268067331694593,Alex Skidanov (alex.near),Tue Aug 28 02:34:57 +0000 2018,"KyleSamani, 0xminion, janehk, masonnystrom, benlakoff, OuroborosCap8, panekkkk, Shaughnessy119, lmrankhan, j0hnwang, _weidai, jonathankingvc, gakonst, MariaShen, mattyryze, roybitsir, delitzer, GrantStenger, 0xbilly",19
910960008778571776,zubin koticha,Thu Sep 21 20:12:45 +0000 2017,"KyleSamani, OmniscientAsian, Darrenlautf, 0xminion, janehk, Daryllautk, sandraaleow, caseykcaruso, j0hnwang, 0xMaki, gakonst, MariaShen, mattyryze, AustinBarack, roybitsir, delitzer, GrantStenger, tomhschmidt, 0xbilly",19
169249503,Yaniv Tal,Wed Jul 21 22:21:03 +0000 2010,"KyleSamani, NTmoney, OmniscientAsian, 0xminion, janehk, masonnystrom, pet3rpan_, panekkkk, j0hnwang, ncerovac, alexgedevani, mattyryze, zacxbt, AustinBarack, roybitsir, GrantStenger, tomhschmidt, kapursanat, 0xbilly",19
1530747804976439296,sudolabel,Sun May 29 03:08:22 +0000 2022,"luffistotle, OmniscientAsian, 0xminion, Mikey0x_, 0xKofi, bridge__harris, firstc0in, notnotstorm, j0hnwang, lapgandhi, 0xMaki, samoyedali, n4motto, caitlinxyz, gakonst, MariaShen, delitzer, GrantStenger, tomhschmidt",19
1415760166667145227,VincentVanDough,Thu Jul 15 19:48:46 +0000 2021,"luffistotle, Darrenlautf, 0xminion, YeouJie, andyisnotandy, panekkkk, lmrankhan, j0hnwang, krybharat, 0xMaki, 0xChanglu, alexgedevani, MariaShen, mattyryze, zacxbt, AustinBarack, GrantStenger, kapursanat, 0xbilly",19
1372873723653591049,Bharat Krymo,Fri Mar 19 11:33:45 +0000 2021,"luffistotle, 0xminion, kidponga, masonnystrom, benlakoff, pet3rpan_, panekkkk, amanda0x, lmrankhan, j0hnwang, Sh_ivam, 0xMaki, yekiM_o, 0xChanglu, alexgedevani, MariaShen, mattyryze, zacxbt, GrantStenger",19
1584830059403251712,Taker,Tue Oct 25 08:51:52 +0000 2022,"OmniscientAsian, 0xWenMoon, ishanee_, janehk, 0xRainandCoffee, andyisnotandy, eclecticcapital, Shaughnessy119, tkstanczak, notnotstorm, cooper_kunz, jonathankingvc, lapgandhi, yekiM_o, ceterispar1bus, samoyedali, gakonst, GrantStenger, kapursanat",19
1336934358649737222,Jack Chong (t/acc),Thu Dec 10 07:22:53 +0000 2020,"stutireal, Darrenlautf, 0xminion, janehk, 0xRainandCoffee, wkhosrowshahi1, andyisnotandy, Mikey0x_, OuroborosCap8, robbiepetersen_, tkstanczak, j0hnwang, lapgandhi, ceterispar1bus, samoyedali, thetinaverse, MariaShen, mattyryze, GrantStenger",19
924134809,ultra,Sat Nov 03 22:09:01 +0000 2012,"Darrenlautf, 0xWenMoon, 0xminion, 0xRainandCoffee, sandraaleow, andyisnotandy, j0hnwang, CryptoSources, sjdedic, lapgandhi, 0xMaki, samoyedali, 0xChanglu, Solofunk30, thetinaverse, MariaShen, mattyryze, zacxbt, gregohr12",19
1542042946161512448,DWF Labs,Wed Jun 29 07:12:37 +0000 2022,"Darrenlautf, 0xWenMoon, 0xminion, kidponga, andyisnotandy, j0hnwang, krybharat, AjeetK, sjdedic, jennyqcheng, Sh_ivam, samoyedali, 0xChanglu, Solofunk30, pokeapallascat, mattyryze, zacxbt, GrantStenger, kapursanat",19
1440614291103571975,Barry Fried 🇮🇱,Wed Sep 22 09:50:04 +0000 2021,"Darrenlautf, 0xWenMoon, 0xminion, Daryllautk, sandraaleow, wkhosrowshahi1, andyisnotandy, pet3rpan_, OuroborosCap8, notnotstorm, CryptoSources, lapgandhi, 0xMaki, alexgedevani, mattyryze, zacxbt, AustinBarack, TaikiMaeda2, GrantStenger",19
987899418597879808,Brian Fakhoury,Sun Apr 22 03:42:30 +0000 2018,"Darrenlautf, janehk, Daryllautk, YeouJie, masonnystrom, andyisnotandy, benlakoff, Mikey0x_, OuroborosCap8, firstc0in, j0hnwang, krybharat, CryptoSources, sjdedic, alexgedevani, MariaShen, roybitsir, GrantStenger, kapursanat",19
1374934393140117506,THINK,Thu Mar 25 04:01:35 +0000 2021,"Darrenlautf, 0xminion, janehk, benlakoff, Shaughnessy119, lmrankhan, j0hnwang, ncerovac, jonathankingvc, HoolieG, sjrosenblum, 0xChanglu, alexgedevani, NaytheForceBwU, mattyryze, zacxbt, roybitsir, gregohr12, 0xbilly",19
447581781,Chris Bender (locked in),Tue Dec 27 02:08:13 +0000 2011,"0xWenMoon, 0xminion, ishanee_, janehk, sandraaleow, wkhosrowshahi1, bridge__harris, j0hnwang, _weidai, cooper_kunz, lapgandhi, Sh_ivam, ceterispar1bus, samoyedali, gakonst, mattyryze, delitzer, GrantStenger, tomhschmidt",19
1484382786588839936,Renegade 🏴‍☠️,Fri Jan 21 04:30:30 +0000 2022,"0xWenMoon, 0xminion, wkhosrowshahi1, andyisnotandy, lmrankhan, krybharat, cooper_kunz, lapgandhi, Sh_ivam, 0xMaki, yekiM_o, ceterispar1bus, samoyedali, MariaShen, mattyryze, zacxbt, GrantStenger, tomhschmidt, kapursanat",19
1486336127728599052,Billions,Wed Jan 26 13:52:18 +0000 2022,"0xminion, janehk, reganbozman, andyisnotandy, AliceL991, robbiepetersen_, j0hnwang, ncerovac, cooper_kunz, lapgandhi, Sh_ivam, sjrosenblum, 0xdetweiler, yekiM_o, samoyedali, alexgedevani, MariaShen, mattyryze, 0xbilly",19
1380589844838055937,Black Flag DAO 🏴,Fri Apr 09 18:34:29 +0000 2021,"0xminion, andyisnotandy, benlakoff, Mikey0x_, panekkkk, AliceL991, lmrankhan, j0hnwang, ncerovac, lapgandhi, 0xMaki, yekiM_o, samoyedali, 0xChanglu, thetinaverse, MariaShen, mattyryze, AustinBarack, GrantStenger",19
